trace_id,service,timestamp,level,message,anomaly_type
trace-795535,ts-ticket-service,2025-03-27 15:27:54.774744,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-795535,high_error_rate
trace-795535,ts-ticket-service,2025-03-27 15:27:54.756744,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-795535,high_error_rate
trace-795535,ts-ticket-service,2025-03-27 15:27:54.819744,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-795535,high_error_rate
trace-996777,ts-ticket-service,2025-03-27 08:46:44.832744,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-996777,high_error_rate
trace-996777,ts-ticket-service,2025-03-27 08:46:44.709744,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-996777,high_error_rate
trace-818362,ts-order-service,2025-03-27 01:41:29.834744,INFO,ts-order-service processed request in 253ms,normal
trace-818362,ts-order-service,2025-03-27 01:41:29.791744,INFO,ts-order-service processed request in 253ms,normal
trace-204291,ts-payment-service,2025-03-27 12:36:01.968744,INFO,ts-payment-service processed request in 312ms,normal
trace-204291,ts-payment-service,2025-03-27 12:36:01.819744,INFO,ts-payment-service processed request in 312ms,normal
trace-269724,ts-user-service,2025-03-27 01:48:09.919744,WARN,ts-user-service processed request in 255ms,normal
trace-269724,ts-user-service,2025-03-27 01:48:09.868744,INFO,ts-user-service processed request in 255ms,normal
trace-668663,ts-payment-service,2025-03-26 21:21:08.805744,INFO,ts-payment-service processed request in 279ms,normal
trace-994467,ts-user-service,2025-03-27 17:12:28.873744,INFO,ts-user-service processed request in 250ms,normal
trace-218877,ts-auth-service,2025-03-27 00:53:53.993744,INFO,ts-auth-service processed request in 332ms,normal
trace-635591,ts-ticket-service,2025-03-27 12:53:01.760744,ERROR,ts-ticket-service received illegal argument: code=403,illegal_argument
trace-635591,ts-ticket-service,2025-03-27 12:53:01.725744,ERROR,ts-ticket-service received illegal argument: code=411,illegal_argument
trace-470399,ts-ticket-service,2025-03-27 10:54:24.900744,INFO,ts-ticket-service processed request in 288ms,normal
trace-750475,ts-order-service,2025-03-27 14:10:57.767744,INFO,ts-order-service processed request in 301ms,normal
trace-750475,ts-order-service,2025-03-27 14:10:57.735744,INFO,ts-order-service processed request in 301ms,normal
trace-750475,ts-order-service,2025-03-27 14:10:57.774744,INFO,ts-order-service processed request in 301ms,normal
trace-647447,ts-user-service,2025-03-26 21:51:26.745744,INFO,ts-user-service processed request in 227ms,normal
trace-647447,ts-user-service,2025-03-26 21:51:26.812744,WARN,ts-user-service processed request in 227ms,normal
trace-456705,ts-config-service,2025-03-27 03:09:21.960744,INFO,ts-config-service processed request in 285ms,normal
trace-456705,ts-config-service,2025-03-27 03:09:21.913744,INFO,ts-config-service processed request in 285ms,normal
trace-275660,ts-station-service,2025-03-27 10:24:22.827744,INFO,ts-station-service processed request in 297ms,normal
trace-275660,ts-station-service,2025-03-27 10:24:22.802744,WARN,ts-station-service processed request in 297ms,normal
trace-918691,ts-station-service,2025-03-26 23:19:46.700744,INFO,ts-station-service processed request in 431ms,normal
trace-144003,ts-ticket-service,2025-03-27 16:00:27.014744,ERROR,ts-ticket-service potential infinite loop detected | duration=30000ms,infinite_loop
trace-144003,ts-ticket-service,2025-03-27 16:00:19.942744,ERROR,ts-ticket-service potential infinite loop detected | duration=30000ms,infinite_loop
trace-117953,ts-payment-service,2025-03-27 03:45:57.278744,ERROR,ts-payment-service request timeout after 3730ms | trace_id=trace-117953,timeout
trace-117953,ts-payment-service,2025-03-27 03:45:55.961744,ERROR,ts-payment-service request timeout after 3730ms | trace_id=trace-117953,timeout
trace-117953,ts-payment-service,2025-03-27 03:45:57.501744,ERROR,ts-payment-service request timeout after 3730ms | trace_id=trace-117953,timeout
trace-585995,ts-user-service,2025-03-27 14:13:34.975744,INFO,ts-user-service processed request in 349ms,normal
trace-585995,ts-user-service,2025-03-27 14:13:34.864744,INFO,ts-user-service processed request in 349ms,normal
trace-903340,ts-station-service,2025-03-27 13:05:15.763744,INFO,ts-station-service processed request in 314ms,normal
trace-903340,ts-station-service,2025-03-27 13:05:15.806744,INFO,ts-station-service processed request in 314ms,normal
trace-903340,ts-station-service,2025-03-27 13:05:15.972744,INFO,ts-station-service processed request in 314ms,normal
trace-678399,ts-order-service,2025-03-27 04:55:28.733744,WARN,ts-order-service processed request in 387ms,normal
trace-678399,ts-order-service,2025-03-27 04:55:28.895744,WARN,ts-order-service processed request in 387ms,normal
trace-663170,ts-auth-service,2025-03-27 01:49:55.960744,INFO,ts-auth-service processed request in 318ms,normal
trace-663170,ts-auth-service,2025-03-27 01:49:55.800744,INFO,ts-auth-service processed request in 318ms,normal
trace-414787,ts-payment-service,2025-03-27 12:20:38.830744,ERROR,ts-payment-service failed due to dependency service breakdown | trace_id=trace-414787,cascade_failure
trace-414787,ts-payment-service,2025-03-27 12:20:38.887744,ERROR,ts-payment-service failed due to dependency service breakdown | trace_id=trace-414787,cascade_failure
trace-414787,ts-payment-service,2025-03-27 12:20:38.696744,ERROR,ts-payment-service failed due to dependency service breakdown | trace_id=trace-414787,cascade_failure
trace-456454,ts-order-service,2025-03-27 02:19:39.740744,WARN,ts-order-service processed request in 297ms,normal
trace-456454,ts-order-service,2025-03-27 02:19:39.833744,INFO,ts-order-service processed request in 297ms,normal
trace-414384,ts-order-service,2025-03-27 02:30:56.033744,INFO,ts-order-service processed request in 361ms,normal
trace-414384,ts-order-service,2025-03-27 02:30:55.875744,INFO,ts-order-service processed request in 361ms,normal
trace-846376,ts-config-service,2025-03-27 13:56:25.934744,INFO,ts-config-service processed request in 354ms,normal
trace-992935,ts-auth-service,2025-03-27 13:41:01.704744,INFO,ts-auth-service processed request in 268ms,normal
trace-992935,ts-auth-service,2025-03-27 13:41:01.688744,INFO,ts-auth-service processed request in 268ms,normal
trace-433774,ts-user-service,2025-03-27 12:49:27.731744,INFO,ts-user-service processed request in 234ms,normal
trace-389946,ts-config-service,2025-03-27 05:59:17.850744,INFO,ts-config-service processed request in 289ms,normal
trace-389946,ts-config-service,2025-03-27 05:59:17.844744,INFO,ts-config-service processed request in 289ms,normal
trace-389946,ts-config-service,2025-03-27 05:59:17.772744,WARN,ts-config-service processed request in 289ms,normal
trace-789857,ts-order-service,2025-03-27 06:29:45.856744,INFO,ts-order-service processed request in 259ms,normal
trace-789857,ts-order-service,2025-03-27 06:29:45.810744,INFO,ts-order-service processed request in 259ms,normal
trace-789857,ts-order-service,2025-03-27 06:29:45.937744,INFO,ts-order-service processed request in 259ms,normal
trace-197483,ts-auth-service,2025-03-26 17:22:33.861744,WARN,ts-auth-service processed request in 296ms,normal
trace-197483,ts-auth-service,2025-03-26 17:22:33.960744,INFO,ts-auth-service processed request in 296ms,normal
trace-197483,ts-auth-service,2025-03-26 17:22:33.707744,INFO,ts-auth-service processed request in 296ms,normal
trace-198896,ts-order-service,2025-03-26 19:54:34.821744,INFO,ts-order-service processed request in 361ms,normal
trace-198896,ts-order-service,2025-03-26 19:54:34.773744,INFO,ts-order-service processed request in 361ms,normal
trace-198896,ts-order-service,2025-03-26 19:54:34.814744,INFO,ts-order-service processed request in 361ms,normal
trace-948822,ts-ticket-service,2025-03-27 04:10:51.743744,WARN,ts-ticket-service processed request in 277ms,normal
trace-948822,ts-ticket-service,2025-03-27 04:10:51.853744,INFO,ts-ticket-service processed request in 277ms,normal
trace-948822,ts-ticket-service,2025-03-27 04:10:51.783744,INFO,ts-ticket-service processed request in 277ms,normal
trace-450290,ts-user-service,2025-03-27 11:11:55.958744,INFO,ts-user-service processed request in 297ms,normal
trace-329027,ts-user-service,2025-03-27 12:43:03.732744,INFO,ts-user-service processed request in 302ms,normal
trace-105543,ts-auth-service,2025-03-26 22:17:17.832744,INFO,ts-auth-service processed request in 342ms,normal
trace-105543,ts-auth-service,2025-03-26 22:17:17.701744,INFO,ts-auth-service processed request in 342ms,normal
trace-349468,ts-ticket-service,2025-03-27 15:10:03.779744,INFO,ts-ticket-service processed request in 187ms,normal
trace-349468,ts-ticket-service,2025-03-27 15:10:03.728744,WARN,ts-ticket-service processed request in 187ms,normal
trace-349468,ts-ticket-service,2025-03-27 15:10:03.828744,INFO,ts-ticket-service processed request in 187ms,normal
trace-301821,ts-auth-service,2025-03-26 22:06:47.890744,INFO,ts-auth-service processed request in 269ms,normal
trace-301821,ts-auth-service,2025-03-26 22:06:47.838744,INFO,ts-auth-service processed request in 269ms,normal
trace-301821,ts-auth-service,2025-03-26 22:06:47.872744,INFO,ts-auth-service processed request in 269ms,normal
trace-706424,ts-auth-service,2025-03-27 06:51:20.845744,INFO,ts-auth-service processed request in 310ms,normal
trace-706424,ts-auth-service,2025-03-27 06:51:20.974744,INFO,ts-auth-service processed request in 310ms,normal
trace-367386,ts-station-service,2025-03-26 17:43:27.006744,INFO,ts-station-service processed request in 360ms,normal
trace-367386,ts-station-service,2025-03-26 17:43:26.775744,INFO,ts-station-service processed request in 360ms,normal
trace-883061,ts-payment-service,2025-03-27 08:07:12.788744,INFO,ts-payment-service processed request in 275ms,normal
trace-225805,ts-user-service,2025-03-27 08:16:16.699744,INFO,ts-user-service processed request in 206ms,normal
trace-175706,ts-user-service,2025-03-27 02:57:28.740744,INFO,ts-user-service processed request in 330ms,normal
trace-175706,ts-user-service,2025-03-27 02:57:28.791744,INFO,ts-user-service processed request in 330ms,normal
trace-175706,ts-user-service,2025-03-27 02:57:28.777744,WARN,ts-user-service processed request in 330ms,normal
trace-102954,ts-user-service,2025-03-26 17:35:45.697744,WARN,ts-user-service processed request in 268ms,normal
trace-102954,ts-user-service,2025-03-26 17:35:45.935744,INFO,ts-user-service processed request in 268ms,normal
trace-102954,ts-user-service,2025-03-26 17:35:45.944744,INFO,ts-user-service processed request in 268ms,normal
trace-457938,ts-ticket-service,2025-03-27 09:49:00.783744,INFO,ts-ticket-service processed request in 240ms,normal
trace-457938,ts-ticket-service,2025-03-27 09:49:00.914744,INFO,ts-ticket-service processed request in 240ms,normal
trace-457938,ts-ticket-service,2025-03-27 09:49:00.900744,INFO,ts-ticket-service processed request in 240ms,normal
trace-486669,ts-ticket-service,2025-03-27 05:29:31.939744,INFO,ts-ticket-service processed request in 268ms,normal
trace-486669,ts-ticket-service,2025-03-27 05:29:31.780744,WARN,ts-ticket-service processed request in 268ms,normal
trace-795331,ts-config-service,2025-03-27 09:59:27.696744,INFO,ts-config-service processed request in 290ms,normal
trace-795331,ts-config-service,2025-03-27 09:59:27.795744,INFO,ts-config-service processed request in 290ms,normal
trace-798201,ts-ticket-service,2025-03-27 08:29:24.772744,INFO,ts-ticket-service processed request in 269ms,normal
trace-103205,ts-ticket-service,2025-03-27 01:33:12.691744,INFO,ts-ticket-service processed request in 189ms,normal
trace-103205,ts-ticket-service,2025-03-27 01:33:12.693744,INFO,ts-ticket-service processed request in 189ms,normal
trace-649749,ts-user-service,2025-03-27 06:48:15.797744,INFO,ts-user-service processed request in 344ms,normal
trace-392896,ts-ticket-service,2025-03-27 10:52:57.987744,INFO,ts-ticket-service processed request in 363ms,normal
trace-392896,ts-ticket-service,2025-03-27 10:52:58.016744,INFO,ts-ticket-service processed request in 363ms,normal
trace-392896,ts-ticket-service,2025-03-27 10:52:57.807744,INFO,ts-ticket-service processed request in 363ms,normal
trace-714973,ts-auth-service,2025-03-27 00:47:02.771744,WARN,ts-auth-service processed request in 332ms,normal
trace-821872,ts-config-service,2025-03-27 07:17:39.683744,INFO,ts-config-service processed request in 243ms,normal
trace-821872,ts-config-service,2025-03-27 07:17:39.877744,INFO,ts-config-service processed request in 243ms,normal
trace-821872,ts-config-service,2025-03-27 07:17:39.813744,INFO,ts-config-service processed request in 243ms,normal
trace-331279,ts-user-service,2025-03-27 01:22:38.689744,INFO,ts-user-service processed request in 289ms,normal
trace-331279,ts-user-service,2025-03-27 01:22:38.795744,INFO,ts-user-service processed request in 289ms,normal
trace-503263,ts-station-service,2025-03-27 09:21:36.749744,INFO,ts-station-service processed request in 299ms,normal
trace-488847,ts-auth-service,2025-03-26 22:19:21.710744,INFO,ts-auth-service processed request in 329ms,normal
trace-488847,ts-auth-service,2025-03-26 22:19:21.797744,INFO,ts-auth-service processed request in 329ms,normal
trace-488847,ts-auth-service,2025-03-26 22:19:21.866744,INFO,ts-auth-service processed request in 329ms,normal
trace-523325,ts-config-service,2025-03-27 16:35:25.459744,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-523325,resource_exhaustion
trace-894544,ts-config-service,2025-03-26 21:05:14.727744,INFO,ts-config-service processed request in 263ms,normal
trace-894544,ts-config-service,2025-03-26 21:05:14.872744,WARN,ts-config-service processed request in 263ms,normal
trace-894544,ts-config-service,2025-03-26 21:05:14.834744,INFO,ts-config-service processed request in 263ms,normal
trace-103534,ts-order-service,2025-03-27 11:54:02.831744,INFO,ts-order-service processed request in 304ms,normal
trace-103534,ts-order-service,2025-03-27 11:54:02.933744,INFO,ts-order-service processed request in 304ms,normal
trace-695539,ts-order-service,2025-03-27 04:54:10.811744,INFO,ts-order-service processed request in 322ms,normal
trace-695539,ts-order-service,2025-03-27 04:54:10.725744,INFO,ts-order-service processed request in 322ms,normal
trace-695539,ts-order-service,2025-03-27 04:54:10.700744,INFO,ts-order-service processed request in 322ms,normal
trace-855898,ts-ticket-service,2025-03-27 01:51:39.881744,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-855898,high_error_rate
trace-521478,ts-station-service,2025-03-26 19:25:35.732744,INFO,ts-station-service processed request in 335ms,normal
